Mejor y peor marca de cada deportista
id_deportista,id_especialidad,nombre_torneo,intento,marca,tipo_marca
378,10,Torneo de Namibia,1,12106.0,mejor
378,10,Torneo de Kosovo,1,13301.0,peor
729,19,Torneo de Djibouti,10,8991.0,mejor
729,19,Torneo de Greece,5,8174.0,peor
191,5,Torneo de Togo,1,208809.0,mejor
191,5,Torneo de Belize,1,229539.0,peor
748,19,Torneo de Senegal,10,8979.0,mejor
748,19,Torneo de Ireland,7,8174.0,peor
784,20,Torneo de Tunisia,4,9965.0,mejor
784,20,Torneo de North Korea,8,9063.0,peor
127,5,Torneo de Benin,1,208800.0,mejor
127,5,Torneo de Denmark,1,229619.0,peor
594,15,Torneo de Panama,8,956.0,mejor
594,15,Torneo de Singapore,1,869.0,peor
30,1,Torneo de Canada,1,9764.0,mejor
30,1,Torneo de Mauritius,1,10733.0,peor
465,12,Torneo de Saint Lucia,1,481064.0,mejor
465,12,Torneo de Vietnam,1,528477.0,peor
583,15,Torneo de France,5,956.0,mejor
583,15,Torneo de Zimbabwe,9,869.0,peor
234,6,Torneo de Cyprus,1,772275.0,mejor
234,6,Torneo de Haiti,1,848796.0,peor
33,1,Torneo de United States,1,9760.0,mejor
33,1,Torneo de Sao Tome and Principe,1,10736.0,peor
92,3,Torneo de Burkina Faso,1,43457.0,mejor
92,3,Torneo de Cyprus,1,47794.0,peor
182,5,Torneo de Vietnam,1,208801.0,mejor
182,5,Torneo de Kiribati,1,229628.0,peor
587,15,Torneo de Guinea-Bissau,2,956.0,mejor
587,15,Torneo de Tonga,10,869.0,peor
10,1,Torneo de United States,1,9761.0,mejor
10,1,Torneo de Virgin Islands (British),1,10733.0,peor
580,15,Torneo de Guinea-Bissau,9,956.0,mejor
580,15,Torneo de Lebanon,3,870.0,peor
732,19,Torneo de Iraq,9,8992.0,mejor
732,19,Torneo de Malaysia,8,8177.0,peor
74,2,Torneo de Tonga,1,19507.0,mejor
74,2,Torneo de Latvia,1,21438.0,peor
381,10,Torneo de Slovakia,1,12128.0,mejor
381,10,Torneo de Moldova,1,13307.0,peor
604,16,Torneo de Gabon,10,1996.0,mejor
604,16,Torneo de France,4,1814.0,peor
730,19,Torneo de Uganda,3,8980.0,mejor
730,19,Torneo de Burkina Faso,6,8180.0,peor
94,3,Torneo de Burkina Faso,1,43476.0,mejor
94,3,Torneo de Malaysia,1,47760.0,peor
511,13,Torneo de Gambia,9,261.0,mejor
511,13,Torneo de Kyrgyzstan,1,237.0,peor
77,3,Torneo de Andorra,1,43453.0,mejor
77,3,Torneo de Algeria,1,47789.0,peor
41,1,Torneo de Brunei,1,9760.0,mejor
41,1,Torneo de Dominican Republic,1,10735.0,peor
627,16,Torneo de Tanzania,3,1995.0,mejor
627,16,Torneo de Puerto Rico,2,1814.0,peor
508,13,Torneo de Bulgaria,8,261.0,mejor
508,13,Torneo de Bahrain,10,237.0,peor
720,18,Torneo de Ethiopia,3,7905.0,mejor
720,18,Torneo de New Zealand,1,7191.0,peor
86,3,Torneo de French Guiana,1,43470.0,mejor
86,3,Torneo de Thailand,1,47776.0,peor
193,5,Torneo de San Marino,1,208782.0,mejor
193,5,Torneo de Bhutan,1,229647.0,peor
707,18,Torneo de Nigeria,5,7903.0,mejor
707,18,Torneo de Zambia,3,7189.0,peor
219,6,Torneo de Guyana,1,772722.0,mejor
219,6,Torneo de Montenegro,1,848625.0,peor
134,4,Torneo de Germany,1,101895.0,mejor
134,4,Torneo de Poland,1,111997.0,peor
299,8,Torneo de Japan,1,3481732.0,mejor
299,8,Torneo de Brazil,1,3827379.0,peor
232,8,Torneo de North Korea,1,3481586.0,mejor
232,8,Torneo de Cuba,1,3825784.0,peor
147,4,Torneo de Monaco,1,101894.0,mejor
147,4,Torneo de Liberia,1,112077.0,peor
342,9,Torneo de Albania,1,7304941.0,mejor
342,9,Torneo de Lithuania,1,8030474.0,peor
128,4,Torneo de Guinea,1,101946.0,mejor
128,4,Torneo de Spain,1,112071.0,peor
593,15,Torneo de Uruguay,9,955.0,mejor
593,15,Torneo de United States,3,869.0,peor
119,3,Torneo de Kenya,1,43466.0,mejor
119,3,Torneo de New Zealand,1,47793.0,peor
568,15,Torneo de United Arab Emirates,9,956.0,mejor
568,15,Torneo de Guatemala,10,869.0,peor
214,7,Torneo de Bhutan,1,1608036.0,mejor
214,7,Torneo de Maldives,1,1768421.0,peor
61,3,Torneo de South Korea,1,43457.0,mejor
61,3,Torneo de Trinidad and Tobago,1,47771.0,peor
673,17,Torneo de Argentina,4,2519.0,mejor
673,17,Torneo de Puerto Rico,3,2292.0,peor
43,2,Torneo de Denmark,1,19501.0,mejor
43,2,Torneo de Rwanda,1,21423.0,peor
375,10,Torneo de Micronesia,1,12099.0,mejor
375,10,Torneo de Tunisia,1,13307.0,peor
715,18,Torneo de Albania,6,7903.0,mejor
715,18,Torneo de Turkmenistan,8,7187.0,peor
27,1,Torneo de Scotland,1,9769.0,mejor
27,1,Torneo de Luxembourg,1,10734.0,peor
427,11,Torneo de Kazakhstan,1,46113.0,mejor
427,11,Torneo de Mexico,1,50699.0,peor
1,1,Torneo de Philippines,1,9762.0,mejor
1,1,Torneo de Latvia,1,10726.0,peor
487,13,Torneo de Bahamas,9,261.0,mejor
487,13,Torneo de Turkmenistan,1,237.0,peor
522,13,Torneo de Georgia,5,261.0,mejor
522,13,Torneo de Macedonia,1,237.0,peor
177,5,Torneo de Bosnia and Herzegovina,1,208828.0,mejor
177,5,Torneo de Taiwan,1,229574.0,peor
204,6,Torneo de Samoa,1,772121.0,mejor
204,6,Torneo de Sierra Leone,1,849204.0,peor
520,13,Torneo de Maldives,9,261.0,mejor
520,13,Torneo de Ireland,10,237.0,peor
190,6,Torneo de Denmark,1,773042.0,mejor
190,6,Torneo de Taiwan,1,848705.0,peor
184,8,Torneo de Gambia,1,3482679.0,mejor
184,8,Torneo de Saint Lucia,1,3826790.0,peor
518,13,Torneo de India,7,261.0,mejor
518,13,Torneo de Australia,10,237.0,peor
632,16,Torneo de Suriname,4,1995.0,mejor
632,16,Torneo de Mozambique,7,1814.0,peor
527,14,Torneo de Kyrgyzstan,4,667.0,mejor
527,14,Torneo de Djibouti,10,606.0,peor
743,19,Torneo de Eritrea,2,8991.0,mejor
743,19,Torneo de Nepal,8,8174.0,peor
37,1,Torneo de Kuwait,1,9763.0,mejor
37,1,Torneo de Brunei,1,10735.0,peor
180,5,Torneo de Denmark,1,209025.0,mejor
180,5,Torneo de Qatar,1,229584.0,peor
709,18,Torneo de Sudan,9,7905.0,mejor
709,18,Torneo de India,3,7189.0,peor
727,19,Torneo de Central African Republic,6,8988.0,mejor
727,19,Torneo de Comoros,1,8174.0,peor
528,14,Torneo de Guatemala,9,667.0,mejor
528,14,Torneo de Pakistan,2,606.0,peor
172,5,Torneo de United States,1,208797.0,mejor
172,5,Torneo de Argentina,1,229496.0,peor
360,9,Torneo de Luxembourg,1,7313756.0,mejor
360,9,Torneo de Singapore,1,8024020.0,peor
6,2,Torneo de Kuwait,1,19517.0,mejor
6,2,Torneo de Tonga,1,21438.0,peor
515,13,Torneo de India,8,261.0,mejor
515,13,Torneo de Italy,10,237.0,peor
689,18,Torneo de Sierra Leone,10,7903.0,mejor
689,18,Torneo de Guinea,5,7186.0,peor
304,9,Torneo de Ethiopia,1,7305943.0,mejor
304,9,Torneo de Ireland,1,8026138.0,peor
626,16,Torneo de China,8,1994.0,mejor
626,16,Torneo de Oman,6,1815.0,peor
737,19,Torneo de Venezuela,10,8988.0,mejor
737,19,Torneo de Denmark,7,8181.0,peor
130,4,Torneo de Grenada,1,102106.0,mejor
130,4,Torneo de Brazil,1,111994.0,peor
280,7,Torneo de Luxembourg,1,1608063.0,mejor
280,7,Torneo de Netherlands,1,1768314.0,peor
17,2,Torneo de South Sudan,1,19500.0,mejor
17,2,Torneo de Yemen,1,21448.0,peor
319,8,Torneo de Luxembourg,1,3481005.0,mejor
319,8,Torneo de Serbia,1,3823854.0,peor
316,8,Torneo de Russia,1,3481643.0,mejor
316,8,Torneo de Moldova,1,3826972.0,peor
210,6,Torneo de Andorra,1,772709.0,mejor
210,6,Torneo de Austria,1,849023.0,peor
313,8,Torneo de Senegal,1,3481121.0,mejor
313,8,Torneo de Netherlands,1,3825191.0,peor
744,19,Torneo de Australia,10,8992.0,mejor
744,19,Torneo de Somalia,10,8174.0,peor
109,3,Torneo de Lithuania,1,43450.0,mejor
109,3,Torneo de Serbia,1,47792.0,peor
573,15,Torneo de Pakistan,5,956.0,mejor
573,15,Torneo de Spain,1,869.0,peor
169,5,Torneo de Bosnia and Herzegovina,1,208778.0,mejor
169,5,Torneo de Somalia,1,229448.0,peor
274,8,Torneo de Sri Lanka,1,3481292.0,mejor
274,8,Torneo de Finland,1,3828021.0,peor
29,1,Torneo de Northern Ireland,1,9764.0,mejor
29,1,Torneo de Iraq,1,10732.0,peor
438,11,Torneo de United States,1,46122.0,mejor
438,11,Torneo de Kiribati,1,50701.0,peor
548,14,Torneo de Macedonia,5,667.0,mejor
548,14,Torneo de Saint Kitts and Nevis,4,606.0,peor
337,9,Torneo de Mozambique,1,7302469.0,mejor
337,9,Torneo de Grenada,1,8025541.0,peor
93,4,Torneo de Japan,1,101910.0,mejor
93,4,Torneo de Tuvalu,1,112026.0,peor
482,12,Torneo de Marshall Islands,1,481184.0,mejor
482,12,Torneo de Colombia,1,529071.0,peor
631,16,Torneo de Luxembourg,9,1996.0,mejor
631,16,Torneo de Madagascar,4,1815.0,peor
54,2,Torneo de Niger,1,19505.0,mejor
54,2,Torneo de Australia,1,21442.0,peor
688,18,Torneo de Ecuador,6,7902.0,mejor
688,18,Torneo de Hungary,6,7187.0,peor
458,12,Torneo de Seychelles,1,481261.0,mejor
458,12,Torneo de Nicaragua,1,528928.0,peor
390,10,Torneo de Papua New Guinea,1,12100.0,mejor
390,10,Torneo de Georgia,1,13286.0,peor
655,17,Torneo de Monaco,7,2521.0,mejor
655,17,Torneo de Benin,6,2293.0,peor
597,15,Torneo de Albania,8,956.0,mejor
597,15,Torneo de Latvia,2,869.0,peor
370,10,Torneo de Canada,1,12098.0,mejor
370,10,Torneo de Belarus,1,13308.0,peor
448,12,Torneo de Greece,1,481590.0,mejor
448,12,Torneo de Slovenia,1,528948.0,peor
31,1,Torneo de Mozambique,1,9765.0,mejor
31,1,Torneo de Monaco,1,10730.0,peor
96,3,Torneo de Comoros,1,43473.0,mejor
96,3,Torneo de Chad,1,47774.0,peor
59,2,Torneo de Saint Kitts and Nevis,1,19502.0,mejor
59,2,Torneo de Ethiopia,1,21429.0,peor
385,10,Torneo de Papua New Guinea,1,12102.0,mejor
385,10,Torneo de Vanuatu,1,13305.0,peor
671,17,Torneo de South Sudan,4,2513.0,mejor
671,17,Torneo de Brazil,10,2291.0,peor
256,7,Torneo de Paraguay,1,1608151.0,mejor
256,7,Torneo de Serbia,1,1767096.0,peor
639,16,Torneo de Namibia,1,1994.0,mejor
639,16,Torneo de Haiti,10,1814.0,peor
497,13,Torneo de Myanmar,8,261.0,mejor
497,13,Torneo de Dominica,10,237.0,peor
19,1,Torneo de Macedonia,1,9769.0,mejor
19,1,Torneo de Barbados,1,10728.0,peor
118,3,Torneo de Iraq,1,43451.0,mejor
118,3,Torneo de Cyprus,1,47791.0,peor
403,10,Torneo de Antigua and Barbuda,1,12105.0,mejor
403,10,Torneo de Maldives,1,13297.0,peor
506,13,Torneo de United Kingdom,9,261.0,mejor
506,13,Torneo de Vanuatu,10,237.0,peor
510,13,Torneo de Guatemala,9,261.0,mejor
510,13,Torneo de Estonia,1,237.0,peor
654,17,Torneo de Benin,6,2521.0,mejor
654,17,Torneo de Monaco,5,2292.0,peor
643,16,Torneo de Malawi,4,1996.0,mejor
643,16,Torneo de Turkey,3,1814.0,peor
281,7,Torneo de Mexico,1,1611081.0,mejor
281,7,Torneo de Kiribati,1,1768816.0,peor
419,11,Torneo de Serbia,1,46121.0,mejor
419,11,Torneo de Suriname,1,50623.0,peor
151,5,Torneo de Italy,1,209050.0,mejor
151,5,Torneo de Liechtenstein,1,229591.0,peor
778,20,Torneo de Thailand,2,9953.0,mejor
778,20,Torneo de Bolivia,8,9064.0,peor
658,17,Torneo de Burkina Faso,5,2520.0,mejor
658,17,Torneo de Luxembourg,1,2294.0,peor
412,11,Torneo de Chile,1,46099.0,mejor
412,11,Torneo de Lithuania,1,50702.0,peor
675,17,Torneo de Pakistan,10,2521.0,mejor
675,17,Torneo de Maldives,5,2291.0,peor
228,6,Torneo de Ukraine,1,772274.0,mejor
228,6,Torneo de Algeria,1,849119.0,peor
225,7,Torneo de Russia,1,1608740.0,mejor
225,7,Torneo de Iran,1,1768146.0,peor
361,9,Torneo de Tonga,1,7304007.0,mejor
361,9,Torneo de Sweden,1,8027625.0,peor
471,12,Torneo de Denmark,1,481266.0,mejor
471,12,Torneo de Ghana,1,529006.0,peor
791,20,Torneo de Syria,6,9968.0,mejor
791,20,Torneo de Equatorial Guinea,4,9063.0,peor
638,16,Torneo de Guyana,10,1996.0,mejor
638,16,Torneo de Marshall Islands,6,1815.0,peor
614,16,Torneo de United Arab Emirates,4,1996.0,mejor
614,16,Torneo de Croatia,5,1814.0,peor
5,1,Torneo de Ecuador,1,9767.0,mejor
5,1,Torneo de United States,1,10731.0,peor
779,20,Torneo de Andorra,7,9968.0,mejor
779,20,Torneo de Georgia,1,9067.0,peor
520,15,Torneo de Gambia,7,955.0,mejor
520,15,Torneo de Belgium,10,869.0,peor
685,18,Torneo de Benin,5,7905.0,mejor
685,18,Torneo de Austria,8,7189.0,peor
640,16,Torneo de Luxembourg,4,1995.0,mejor
640,16,Torneo de Niger,9,1815.0,peor
541,14,Torneo de Virgin Islands (British),5,667.0,mejor
541,14,Torneo de Guyana,7,606.0,peor
490,13,Torneo de Romania,7,261.0,mejor
490,13,Torneo de Papua New Guinea,10,237.0,peor
167,5,Torneo de Guatemala,1,208780.0,mejor
167,5,Torneo de Kiribati,1,229577.0,peor
146,4,Torneo de Libya,1,101892.0,mejor
146,4,Torneo de Serbia,1,112075.0,peor
453,12,Torneo de French Guiana,1,481332.0,mejor
453,12,Torneo de Bulgaria,1,529108.0,peor
745,19,Torneo de Rwanda,6,8989.0,mejor
745,19,Torneo de Timor-Leste,1,8177.0,peor
398,10,Torneo de Sudan,1,12129.0,mejor
398,10,Torneo de Bangladesh,1,13304.0,peor
782,20,Torneo de Saint Lucia,5,9962.0,mejor
782,20,Torneo de Afghanistan,8,9065.0,peor
749,19,Torneo de San Marino,1,8986.0,mejor
749,19,Torneo de Costa Rica,5,8175.0,peor
677,17,Torneo de Bhutan,3,2521.0,mejor
677,17,Torneo de Malawi,2,2291.0,peor
13,1,Torneo de Niger,1,9762.0,mejor
13,1,Torneo de Libya,1,10733.0,peor
270,7,Torneo de Australia,1,1610950.0,mejor
270,7,Torneo de El Salvador,1,1768818.0,peor
353,9,Torneo de Uzbekistan,1,7307460.0,mejor
353,9,Torneo de Afghanistan,1,8026004.0,peor
491,13,Torneo de Kiribati,9,261.0,mejor
491,13,Torneo de Liberia,2,237.0,peor
651,17,Torneo de Uruguay,7,2521.0,mejor
651,17,Torneo de Central African Republic,6,2292.0,peor
108,3,Torneo de Scotland,1,43458.0,mejor
108,3,Torneo de Sudan,1,47795.0,peor
279,7,Torneo de Kosovo,1,1608079.0,mejor
279,7,Torneo de Finland,1,1767550.0,peor
223,6,Torneo de Iceland,1,772521.0,mejor
223,6,Torneo de Colombia,1,849028.0,peor
757,19,Torneo de Fiji,3,8992.0,mejor
757,19,Torneo de San Marino,9,8175.0,peor
476,12,Torneo de Sierra Leone,1,481224.0,mejor
476,12,Torneo de South Sudan,1,528861.0,peor
513,13,Torneo de Kenya,9,261.0,mejor
513,13,Torneo de Suriname,10,237.0,peor
401,10,Torneo de Palau,1,12100.0,mejor
401,10,Torneo de Mongolia,1,13305.0,peor
347,9,Torneo de Mongolia,1,7308190.0,mejor
347,9,Torneo de Uzbekistan,1,8024575.0,peor
54,10,Torneo de Indonesia,1,12102.0,mejor
54,10,Torneo de Panama,1,13308.0,peor
292,8,Torneo de Lebanon,1,3482012.0,mejor
292,8,Torneo de Poland,1,3826570.0,peor
121,3,Torneo de Monaco,1,43462.0,mejor
121,3,Torneo de Czechia,1,47792.0,peor
317,8,Torneo de Nicaragua,1,3482666.0,mejor
317,8,Torneo de Saudi Arabia,1,3824795.0,peor
16,1,Torneo de Cyprus,1,9766.0,mejor
16,1,Torneo de Morocco,1,10726.0,peor
115,3,Torneo de Italy,1,43467.0,mejor
115,3,Torneo de Wales,1,47791.0,peor
714,18,Torneo de Zimbabwe,8,7903.0,mejor
714,18,Torneo de Latvia,3,7189.0,peor
537,14,Torneo de Albania,8,667.0,mejor
537,14,Torneo de Bosnia and Herzegovina,4,606.0,peor
697,18,Torneo de Argentina,3,7905.0,mejor
697,18,Torneo de Bulgaria,7,7188.0,peor
668,17,Torneo de Oman,5,2521.0,mejor
668,17,Torneo de Turkey,4,2293.0,peor
2,2,Torneo de Serbia,1,19505.0,mejor
2,2,Torneo de South Sudan,1,21444.0,peor
75,2,Torneo de Venezuela,1,19515.0,mejor
75,2,Torneo de Jamaica,1,21422.0,peor
263,7,Torneo de Morocco,1,1610159.0,mejor
263,7,Torneo de Vatican City,1,1766905.0,peor
601,15,Torneo de Austria,2,956.0,mejor
601,15,Torneo de Slovakia,6,869.0,peor
6,1,Torneo de Barbados,1,9769.0,mejor
6,1,Torneo de Honduras,1,10731.0,peor
190,5,Torneo de Kuwait,1,208819.0,mejor
190,5,Torneo de Bolivia,1,229437.0,peor
252,7,Torneo de Hungary,1,1609185.0,mejor
252,7,Torneo de Chad,1,1768556.0,peor
800,20,Torneo de Palau,3,9968.0,mejor
800,20,Torneo de Albania,6,9061.0,peor
793,20,Torneo de Liechtenstein,8,9966.0,mejor
793,20,Torneo de Colombia,5,9061.0,peor
612,16,Torneo de Suriname,7,1996.0,mejor
612,16,Torneo de Kyrgyzstan,4,1814.0,peor
407,11,Torneo de Timor-Leste,1,46094.0,mejor
407,11,Torneo de Bahrain,1,50689.0,peor
133,4,Torneo de Zambia,1,101921.0,mejor
133,4,Torneo de Bahamas,1,112033.0,peor
124,4,Torneo de Canada,1,101977.0,mejor
124,4,Torneo de Tajikistan,1,112036.0,peor
149,4,Torneo de Malaysia,1,101893.0,mejor
149,4,Torneo de Bahamas,1,112038.0,peor
114,11,Torneo de Cambodia,1,46135.0,mejor
114,11,Torneo de Libya,1,50646.0,peor
734,19,Torneo de Niger,6,8992.0,mejor
734,19,Torneo de Kenya,8,8180.0,peor
132,4,Torneo de Somalia,1,101921.0,mejor
132,4,Torneo de Namibia,1,111973.0,peor
596,15,Torneo de Luxembourg,7,956.0,mejor
596,15,Torneo de Suriname,10,869.0,peor
200,6,Torneo de Samoa,1,772270.0,mejor
200,6,Torneo de Brunei,1,848915.0,peor
787,20,Torneo de Maldives,8,9967.0,mejor
787,20,Torneo de Portugal,9,9063.0,peor
249,7,Torneo de Argentina,1,1609354.0,mejor
249,7,Torneo de Monaco,1,1768375.0,peor
701,18,Torneo de Sri Lanka,1,7899.0,mejor
701,18,Torneo de Albania,5,7187.0,peor
457,12,Torneo de Mauritania,1,481452.0,mejor
457,12,Torneo de Benin,1,528660.0,peor
530,14,Torneo de Nicaragua,7,667.0,mejor
530,14,Torneo de Kiribati,10,606.0,peor
450,12,Torneo de French Guiana,1,481126.0,mejor
450,12,Torneo de Maldives,1,528963.0,peor
690,18,Torneo de Israel,4,7904.0,mejor
690,18,Torneo de Turkey,2,7192.0,peor
761,19,Torneo de Spain,8,8992.0,mejor
761,19,Torneo de Equatorial Guinea,6,8174.0,peor
500,13,Torneo de Namibia,7,261.0,mejor
500,13,Torneo de Jordan,10,237.0,peor
560,14,Torneo de Iran,7,667.0,mejor
560,14,Torneo de North Korea,10,606.0,peor
549,14,Torneo de Kenya,3,667.0,mejor
549,14,Torneo de Uganda,10,606.0,peor
788,20,Torneo de Serbia,5,9964.0,mejor
788,20,Torneo de Russia,1,9067.0,peor
526,14,Torneo de Rwanda,1,667.0,mejor
526,14,Torneo de Czechia,1,606.0,peor
531,14,Torneo de Egypt,9,667.0,mejor
531,14,Torneo de Djibouti,10,606.0,peor
735,19,Torneo de United States,4,8991.0,mejor
735,19,Torneo de Mauritius,6,8175.0,peor
547,14,Torneo de Kosovo,9,667.0,mejor
547,14,Torneo de Estonia,4,606.0,peor
260,7,Torneo de Equatorial Guinea,1,1610703.0,mejor
260,7,Torneo de Sri Lanka,1,1768348.0,peor
763,19,Torneo de Sri Lanka,6,8989.0,mejor
763,19,Torneo de Panama,1,8175.0,peor
187,5,Torneo de Madagascar,1,208773.0,mejor
187,5,Torneo de Uganda,1,229598.0,peor
795,20,Torneo de Slovakia,8,9956.0,mejor
795,20,Torneo de Saint Kitts and Nevis,2,9067.0,peor
336,9,Torneo de Cabo Verde,1,7304332.0,mejor
336,9,Torneo de Netherlands,1,8027313.0,peor
726,19,Torneo de Venezuela,5,8992.0,mejor
726,19,Torneo de Togo,4,8177.0,peor
480,12,Torneo de Chad,1,481076.0,mejor
480,12,Torneo de Mexico,1,528811.0,peor
388,10,Torneo de Italy,1,12099.0,mejor
388,10,Torneo de Wales,1,13305.0,peor
681,17,Torneo de Egypt,10,2520.0,mejor
681,17,Torneo de Kuwait,4,2291.0,peor
629,16,Torneo de Norway,2,1996.0,mejor
629,16,Torneo de Egypt,2,1815.0,peor
421,11,Torneo de Bulgaria,1,46116.0,mejor
421,11,Torneo de Finland,1,50692.0,peor
120,3,Torneo de Argentina,1,43454.0,mejor
120,3,Torneo de South Sudan,1,47768.0,peor
408,11,Torneo de Comoros,1,46094.0,mejor
408,11,Torneo de Azerbaijan,1,50687.0,peor
603,15,Torneo de Kyrgyzstan,5,956.0,mejor
603,15,Torneo de Hungary,1,869.0,peor
529,14,Torneo de Mongolia,8,667.0,mejor
529,14,Torneo de Slovenia,1,606.0,peor
269,7,Torneo de Mexico,1,1608408.0,mejor
269,7,Torneo de New Zealand,1,1767554.0,peor
493,13,Torneo de Congo Republic of the,8,261.0,mejor
493,13,Torneo de Turkmenistan,10,237.0,peor
622,16,Torneo de Panama,7,1995.0,mejor
622,16,Torneo de Solomon Islands,7,1814.0,peor
32,1,Torneo de Qatar,1,9762.0,mejor
32,1,Torneo de United Arab Emirates,1,10736.0,peor
285,8,Torneo de North Korea,1,3481218.0,mejor
285,8,Torneo de Bosnia and Herzegovina,1,3828110.0,peor
212,7,Torneo de Cambodia,1,1608242.0,mejor
212,7,Torneo de Central African Republic,1,1768340.0,peor
507,15,Torneo de Angola,7,956.0,mejor
507,15,Torneo de Latvia,10,869.0,peor
278,7,Torneo de Pakistan,1,1608920.0,mejor
278,7,Torneo de Panama,1,1767881.0,peor
558,14,Torneo de Bangladesh,5,667.0,mejor
558,14,Torneo de Slovakia,10,606.0,peor
478,12,Torneo de Libya,1,481151.0,mejor
478,12,Torneo de Laos,1,529081.0,peor
101,17,Torneo de Slovakia,8,2521.0,mejor
101,17,Torneo de Sri Lanka,1,2293.0,peor
687,18,Torneo de Ivory Coast,10,7894.0,mejor
687,18,Torneo de Marshall Islands,5,7188.0,peor
376,10,Torneo de Vietnam,1,12112.0,mejor
376,10,Torneo de Cabo Verde,1,13302.0,peor
774,20,Torneo de Poland,6,9966.0,mejor
774,20,Torneo de Malta,7,9066.0,peor
711,18,Torneo de Zimbabwe,10,7905.0,mejor
711,18,Torneo de Malta,5,7188.0,peor
354,9,Torneo de San Marino,1,7303292.0,mejor
354,9,Torneo de North Korea,1,8028537.0,peor
780,20,Torneo de Ecuador,8,9966.0,mejor
780,20,Torneo de Benin,8,9063.0,peor
758,19,Torneo de Iraq,10,8990.0,mejor
758,19,Torneo de Ivory Coast,2,8175.0,peor
503,13,Torneo de Andorra,8,261.0,mejor
503,13,Torneo de Togo,1,237.0,peor
798,20,Torneo de Greece,2,9967.0,mejor
798,20,Torneo de Nauru,2,9063.0,peor
434,11,Torneo de Taiwan,1,46208.0,mejor
434,11,Torneo de Liberia,1,50684.0,peor
163,4,Torneo de Netherlands,1,101901.0,mejor
163,4,Torneo de Virgin Islands (British),1,112079.0,peor
539,14,Torneo de Canada,9,667.0,mejor
539,14,Torneo de Liberia,10,606.0,peor
209,7,Torneo de Thailand,1,1609174.0,mejor
209,7,Torneo de South Africa,1,1766586.0,peor
429,11,Torneo de Tajikistan,1,46143.0,mejor
429,11,Torneo de Syria,1,50701.0,peor
93,3,Torneo de Kiribati,1,43498.0,mejor
93,3,Torneo de Madagascar,1,47765.0,peor
291,8,Torneo de Burkina Faso,1,3481489.0,mejor
291,8,Torneo de Ecuador,1,3828843.0,peor
284,8,Torneo de Bulgaria,1,3484230.0,mejor
284,8,Torneo de Namibia,1,3827647.0,peor
305,8,Torneo de Brunei,1,3482162.0,mejor
305,8,Torneo de Uzbekistan,1,3828690.0,peor
311,8,Torneo de Guinea,1,3488790.0,mejor
311,8,Torneo de Chile,1,3828892.0,peor
454,12,Torneo de Costa Rica,1,481113.0,mejor
454,12,Torneo de Namibia,1,528870.0,peor
349,9,Torneo de Bahrain,1,7303850.0,mejor
349,9,Torneo de Nigeria,1,8026049.0,peor
659,17,Torneo de Papua New Guinea,5,2520.0,mejor
659,17,Torneo de Indonesia,10,2292.0,peor
208,8,Torneo de Kazakhstan,1,3481565.0,mejor
208,8,Torneo de Moldova,1,3828537.0,peor
322,8,Torneo de Puerto Rico,1,3482593.0,mejor
322,8,Torneo de Scotland,1,3826947.0,peor
